climate_zone,city,building_type,parameter,variant,wwr_target,u_factor,shgc,infil_rate,peak_heat_mult,peak_cool_mult,annual_heat_mult,annual_cool_mult,combined_peak_mult,baseline_peak_heat_kW,baseline_peak_cool_kW,baseline_annual_heat_MWh,baseline_annual_cool_MWh
5B,denver,small_office,wwr,wwr_10pct,0.1,2.06120838,0.378,0.000569572250459736,0.9614,0.8752,0.9639,0.833,0.9173,31.31,17.4,4.468,14.705
5B,denver,small_office,wwr,wwr_30pct,0.3,2.06120838,0.378,0.000569572250459736,1.0402,1.185,1.0616,1.2763,1.1102,31.31,17.4,4.468,14.705
5B,denver,small_office,wwr,wwr_50pct,0.5,2.06120838,0.378,0.000569572250459736,1.1143,1.4458,1.2381,1.7241,1.2693,31.31,17.4,4.468,14.705
5B,denver,small_office,wwr,wwr_70pct,0.7,2.06120838,0.378,0.000569572250459736,1.1821,1.6597,1.4659,2.1458,1.4007,31.31,17.4,4.468,14.705
5B,denver,small_office,wwr,wwr_90pct,0.9,2.06120838,0.378,0.000569572250459736,1.2482,1.8465,1.7713,2.4233,1.5181,31.31,17.4,4.468,14.705
3B,el_paso,small_office,wwr,wwr_20pct,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,7.75,28.54,0.445,29.071
3B,el_paso,small_office,glazing,single_pane,0.2,5.8,0.86,0.000569572250459736,1.3491,1.127,1.141,1.4649,1.2331,7.75,28.54,0.445,29.071
3B,el_paso,small_office,glazing,triple_low_e,0.2,0.85,0.2,0.000569572250459736,0.9015,0.9448,0.8874,0.8548,0.9229,7.75,28.54,0.445,29.071
3B,el_paso,small_office,infiltration,leaky,0.2,2.06120838,0.378,0.00114,1.211,1.0137,1.4153,0.9797,1.1079,7.75,28.54,0.445,29.071
3B,el_paso,small_office,infiltration,tight,0.2,2.06120838,0.378,0.000285,0.9458,0.9872,0.8157,1.0126,0.9663,7.75,28.54,0.445,29.071
3B,el_paso,small_office,wwr,wwr_10pct,0.1,2.06120838,0.378,0.000569572250459736,1.0147,0.9642,1.1546,0.8682,0.9891,7.75,28.54,0.445,29.071
3B,el_paso,small_office,wwr,wwr_30pct,0.3,2.06120838,0.378,0.000569572250459736,1.0619,1.053,0.9174,1.1945,1.0574,7.75,28.54,0.445,29.071
3B,el_paso,small_office,wwr,wwr_50pct,0.5,2.06120838,0.378,0.000569572250459736,1.1914,1.1346,0.9321,1.5207,1.1627,7.75,28.54,0.445,29.071
3B,el_paso,small_office,wwr,wwr_70pct,0.7,2.06120838,0.378,0.000569572250459736,1.3971,1.2066,1.059,1.8265,1.2984,7.75,28.54,0.445,29.071
3B,el_paso,small_office,wwr,wwr_90pct,0.9,2.06120838,0.378,0.000569572250459736,1.6645,1.2712,1.3163,2.0347,1.4546,7.75,28.54,0.445,29.071
3B,el_paso,small_office,glazing,double_low_e,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,7.75,28.54,0.445,29.071
3B,el_paso,small_office,infiltration,standard,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,7.75,28.54,0.445,29.071
3B,el_paso,small_office,glazing,double_pane,0.2,3.0,0.7,0.000569572250459736,0.9361,1.1048,0.5557,1.3442,1.017,7.75,28.54,0.445,29.071
8,fairbanks,small_office,wwr,wwr_20pct,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,43.59,13.15,24.599,6.787
8,fairbanks,small_office,glazing,single_pane,0.2,5.8,0.86,0.000569572250459736,1.1372,1.6537,1.4615,1.8025,1.3713,43.59,13.15,24.599,6.787
8,fairbanks,small_office,glazing,triple_low_e,0.2,0.85,0.2,0.000569572250459736,0.927,0.7934,0.7713,0.7813,0.8576,43.59,13.15,24.599,6.787
8,fairbanks,small_office,infiltration,leaky,0.2,2.06120838,0.378,0.00114,1.0149,0.9834,1.0795,0.9144,0.9991,43.59,13.15,24.599,6.787
8,fairbanks,small_office,infiltration,tight,0.2,2.06120838,0.378,0.000285,0.9925,1.0085,0.9612,1.0529,1.0005,43.59,13.15,24.599,6.787
8,fairbanks,small_office,wwr,wwr_10pct,0.1,2.06120838,0.378,0.000569572250459736,0.9532,0.808,0.8598,0.7696,0.8776,43.59,13.15,24.599,6.787
8,fairbanks,small_office,wwr,wwr_30pct,0.3,2.06120838,0.378,0.000569572250459736,1.0504,1.2574,1.1659,1.3129,1.1493,43.59,13.15,24.599,6.787
8,fairbanks,small_office,wwr,wwr_50pct,0.5,2.06120838,0.378,0.000569572250459736,1.1207,1.6389,1.4732,1.8646,1.3552,43.59,13.15,24.599,6.787
8,fairbanks,small_office,wwr,wwr_70pct,0.7,2.06120838,0.378,0.000569572250459736,1.2007,1.9534,1.7792,2.4,1.5315,43.59,13.15,24.599,6.787
8,fairbanks,small_office,wwr,wwr_90pct,0.9,2.06120838,0.378,0.000569572250459736,1.2761,2.1299,2.0862,2.7134,1.6486,43.59,13.15,24.599,6.787
8,fairbanks,small_office,glazing,double_low_e,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,43.59,13.15,24.599,6.787
8,fairbanks,small_office,infiltration,standard,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,43.59,13.15,24.599,6.787
8,fairbanks,small_office,glazing,double_pane,0.2,3.0,0.7,0.000569572250459736,1.0296,1.5389,1.075,1.695,1.2588,43.59,13.15,24.599,6.787
6B,great_falls,small_office,wwr,wwr_20pct,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,40.39,18.74,9.745,9.917
6B,great_falls,small_office,glazing,single_pane,0.2,5.8,0.86,0.000569572250459736,1.1351,1.4367,1.273,1.6571,1.277,40.39,18.74,9.745,9.917
6B,great_falls,small_office,glazing,triple_low_e,0.2,0.85,0.2,0.000569572250459736,0.925,0.8105,0.8322,0.82,0.8659,40.39,18.74,9.745,9.917
6B,great_falls,small_office,infiltration,leaky,0.2,2.06120838,0.378,0.00114,1.0403,0.9948,1.2405,0.9199,1.0173,40.39,18.74,9.745,9.917
6B,great_falls,small_office,infiltration,tight,0.2,2.06120838,0.378,0.000285,0.9787,1.0028,0.8832,1.051,0.9906,40.39,18.74,9.745,9.917
6B,great_falls,small_office,wwr,wwr_10pct,0.1,2.06120838,0.378,0.000569572250459736,0.9576,0.8364,0.9448,0.8255,0.895,40.39,18.74,9.745,9.917
6B,great_falls,small_office,wwr,wwr_30pct,0.3,2.06120838,0.378,0.000569572250459736,1.0431,1.2008,1.065,1.3,1.1192,40.39,18.74,9.745,9.917
6B,great_falls,small_office,wwr,wwr_50pct,0.5,2.06120838,0.378,0.000569572250459736,1.1223,1.4809,1.225,1.7935,1.2892,40.39,18.74,9.745,9.917
6B,great_falls,small_office,wwr,wwr_70pct,0.7,2.06120838,0.378,0.000569572250459736,1.1951,1.6994,1.4117,2.247,1.4251,40.39,18.74,9.745,9.917
6B,great_falls,small_office,wwr,wwr_90pct,0.9,2.06120838,0.378,0.000569572250459736,1.2632,1.8399,1.6416,2.5311,1.5245,40.39,18.74,9.745,9.917
6B,great_falls,small_office,glazing,double_low_e,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,40.39,18.74,9.745,9.917
6B,great_falls,small_office,infiltration,standard,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,40.39,18.74,9.745,9.917
6B,great_falls,small_office,glazing,double_pane,0.2,3.0,0.7,0.000569572250459736,1.0268,1.2935,0.8939,1.5515,1.1525,40.39,18.74,9.745,9.917
7,international_falls,small_office,wwr,wwr_20pct,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,42.56,14.88,17.896,8.314
7,international_falls,small_office,glazing,single_pane,0.2,5.8,0.86,0.000569572250459736,1.1387,1.6988,1.3254,1.5853,1.3908,42.56,14.88,17.896,8.314
7,international_falls,small_office,glazing,triple_low_e,0.2,0.85,0.2,0.000569572250459736,0.9263,0.813,0.823,0.839,0.8678,42.56,14.88,17.896,8.314
7,international_falls,small_office,infiltration,leaky,0.2,2.06120838,0.378,0.00114,1.0331,1.0014,1.1736,0.9463,1.0171,42.56,14.88,17.896,8.314
7,international_falls,small_office,infiltration,tight,0.2,2.06120838,0.378,0.000285,0.9832,0.9994,0.915,1.0314,0.9913,42.56,14.88,17.896,8.314
7,international_falls,small_office,wwr,wwr_10pct,0.1,2.06120838,0.378,0.000569572250459736,0.9577,0.8557,0.9198,0.8409,0.9053,42.56,14.88,17.896,8.314
7,international_falls,small_office,wwr,wwr_30pct,0.3,2.06120838,0.378,0.000569572250459736,1.0448,1.3425,1.0906,1.2817,1.1843,42.56,14.88,17.896,8.314
7,international_falls,small_office,wwr,wwr_50pct,0.5,2.06120838,0.378,0.000569572250459736,1.1263,1.7532,1.2751,1.7288,1.4052,42.56,14.88,17.896,8.314
7,international_falls,small_office,wwr,wwr_70pct,0.7,2.06120838,0.378,0.000569572250459736,1.185,2.009,1.4709,2.1335,1.543,42.56,14.88,17.896,8.314
7,international_falls,small_office,wwr,wwr_90pct,0.9,2.06120838,0.378,0.000569572250459736,1.2557,2.1376,1.6953,2.3725,1.6384,42.56,14.88,17.896,8.314
7,international_falls,small_office,glazing,double_low_e,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,42.56,14.88,17.896,8.314
7,international_falls,small_office,infiltration,standard,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,42.56,14.88,17.896,8.314
7,international_falls,small_office,glazing,double_pane,0.2,3.0,0.7,0.000569572250459736,1.0283,1.5668,0.9696,1.4979,1.2693,42.56,14.88,17.896,8.314
1A,miami,small_office,wwr,wwr_20pct,0.2,2.06120838,0.378,0.000569572250459736,0.3724,1.0,1.0,1.0,0.6103,0.0,38.76,0.0,48.821
1A,miami,small_office,equipment,equip_high,0.2,2.06120838,0.378,0.000569572250459736,0.3724,1.0,1.0,1.0,0.6103,0.0,38.76,0.0,48.821
1A,miami,small_office,equipment,equip_low,0.2,2.06120838,0.378,0.000569572250459736,0.3724,1.0,1.0,1.0,0.6103,0.0,38.76,0.0,48.821
1A,miami,small_office,glazing,double_low_e,0.2,2.06120838,0.378,0.000569572250459736,0.3724,1.0,1.0,1.0,0.6103,0.0,38.76,0.0,48.821
1A,miami,small_office,glazing,double_pane,0.2,3.0,0.7,0.000569572250459736,0.4762,0.962,1.4587,1.2051,0.6768,0.0,38.76,0.0,48.821
1A,miami,small_office,glazing,single_pane,0.2,5.8,0.86,0.000569572250459736,0.5133,0.9855,1.5848,1.304,0.7113,0.0,38.76,0.0,48.821
1A,miami,small_office,glazing,triple_low_e,0.2,0.85,0.2,0.000569572250459736,0.3077,0.9704,0.8496,0.8955,0.5464,0.0,38.76,0.0,48.821
1A,miami,small_office,infiltration,leaky,0.2,2.06120838,0.378,0.00114,43.2977,1.0507,5.97,1.0094,6.7449,0.0,38.76,0.0,48.821
1A,miami,small_office,infiltration,standard,0.2,2.06120838,0.378,0.000569572250459736,0.3724,1.0,1.0,1.0,0.6103,0.0,38.76,0.0,48.821
1A,miami,small_office,infiltration,tight,0.2,2.06120838,0.378,0.000285,0.3763,0.9345,0.8457,0.9918,0.593,0.0,38.76,0.0,48.821
1A,miami,small_office,lighting,lighting_high,0.2,2.06120838,0.378,0.000569572250459736,0.4039,1.0094,1.3327,1.1971,0.6385,0.0,38.76,0.0,48.821
1A,miami,small_office,lighting,lighting_low,0.2,2.06120838,0.378,0.000569572250459736,373.2627,0.9756,42.1031,0.8067,19.0832,0.0,38.76,0.0,48.821
1A,miami,small_office,people,people_high,0.2,2.06120838,0.378,0.000569572250459736,0.5074,1.0211,0.7815,1.1544,0.7198,0.0,38.76,0.0,48.821
1A,miami,small_office,people,people_low,0.2,2.06120838,0.378,0.000569572250459736,0.4274,0.989,1.0682,0.9233,0.6502,0.0,38.76,0.0,48.821
1A,miami,small_office,schedule,sched_5day,0.2,2.06120838,0.378,0.000569572250459736,7.5167,0.9631,1.7044,0.8866,2.6906,0.0,38.76,0.0,48.821
1A,miami,small_office,schedule,sched_extended,0.2,2.06120838,0.378,0.000569572250459736,0.3707,1.0138,1.0015,1.039,0.6131,0.0,38.76,0.0,48.821
1A,miami,small_office,wwr,wwr_10pct,0.1,2.06120838,0.378,0.000569572250459736,0.3199,0.9856,0.8525,0.914,0.5616,0.0,38.76,0.0,48.821
1A,miami,small_office,wwr,wwr_30pct,0.3,2.06120838,0.378,0.000569572250459736,0.4241,0.9848,1.263,1.1245,0.6463,0.0,38.76,0.0,48.821
1A,miami,small_office,wwr,wwr_50pct,0.5,2.06120838,0.378,0.000569572250459736,0.5035,0.9711,1.6508,1.3276,0.6993,0.0,38.76,0.0,48.821
1A,miami,small_office,wwr,wwr_70pct,0.7,2.06120838,0.378,0.000569572250459736,0.5658,1.0079,1.9423,1.5136,0.7552,0.0,38.76,0.0,48.821
1A,miami,small_office,wwr,wwr_90pct,0.9,2.06120838,0.378,0.000569572250459736,0.6002,1.0198,2.1886,1.6417,0.7824,0.0,38.76,0.0,48.821
4A,new_york,small_office,wwr,wwr_20pct,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,38.22,26.4,4.504,16.815
4A,new_york,small_office,glazing,single_pane,0.2,5.8,0.86,0.000569572250459736,1.0688,1.3245,1.3154,1.4434,1.1898,38.22,26.4,4.504,16.815
4A,new_york,small_office,glazing,triple_low_e,0.2,0.85,0.2,0.000569572250459736,0.961,0.8039,0.8099,0.864,0.8789,38.22,26.4,4.504,16.815
4A,new_york,small_office,infiltration,leaky,0.2,2.06120838,0.378,0.00114,1.028,0.9671,1.3752,0.9682,0.9971,38.22,26.4,4.504,16.815
4A,new_york,small_office,infiltration,tight,0.2,2.06120838,0.378,0.000285,0.985,0.999,0.8263,1.0187,0.9919,38.22,26.4,4.504,16.815
4A,new_york,small_office,wwr,wwr_10pct,0.1,2.06120838,0.378,0.000569572250459736,0.982,0.8562,0.9612,0.8772,0.917,38.22,26.4,4.504,16.815
4A,new_york,small_office,wwr,wwr_30pct,0.3,2.06120838,0.378,0.000569572250459736,1.0186,1.1945,1.0479,1.2113,1.103,38.22,26.4,4.504,16.815
4A,new_york,small_office,wwr,wwr_50pct,0.5,2.06120838,0.378,0.000569572250459736,1.0506,1.333,1.1789,1.5371,1.1834,38.22,26.4,4.504,16.815
4A,new_york,small_office,wwr,wwr_70pct,0.7,2.06120838,0.378,0.000569572250459736,1.0839,1.3761,1.3392,1.833,1.2213,38.22,26.4,4.504,16.815
4A,new_york,small_office,wwr,wwr_90pct,0.9,2.06120838,0.378,0.000569572250459736,1.1156,1.3777,1.5618,2.0235,1.2397,38.22,26.4,4.504,16.815
4A,new_york,small_office,glazing,double_low_e,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,38.22,26.4,4.504,16.815
4A,new_york,small_office,infiltration,standard,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,38.22,26.4,4.504,16.815
4A,new_york,small_office,glazing,double_pane,0.2,3.0,0.7,0.000569572250459736,1.0048,1.262,0.8531,1.3528,1.1261,38.22,26.4,4.504,16.815
5C,port_angeles,small_office,wwr,wwr_20pct,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,29.8,12.95,3.261,8.495
5C,port_angeles,small_office,glazing,single_pane,0.2,5.8,0.86,0.000569572250459736,0.8843,1.5034,1.4825,1.611,1.153,29.8,12.95,3.261,8.495
5C,port_angeles,small_office,glazing,triple_low_e,0.2,0.85,0.2,0.000569572250459736,1.0275,0.82,0.6954,0.8487,0.9179,29.8,12.95,3.261,8.495
5C,port_angeles,small_office,infiltration,leaky,0.2,2.06120838,0.378,0.00114,1.0323,0.9747,1.1433,0.9148,1.0031,29.8,12.95,3.261,8.495
5C,port_angeles,small_office,infiltration,tight,0.2,2.06120838,0.378,0.000285,0.9927,1.013,0.9317,1.0492,1.0028,29.8,12.95,3.261,8.495
5C,port_angeles,small_office,wwr,wwr_10pct,0.1,2.06120838,0.378,0.000569572250459736,1.0398,0.8556,0.8735,0.8304,0.9432,29.8,12.95,3.261,8.495
5C,port_angeles,small_office,wwr,wwr_30pct,0.3,2.06120838,0.378,0.000569572250459736,0.936,1.2904,1.145,1.303,1.099,29.8,12.95,3.261,8.495
5C,port_angeles,small_office,wwr,wwr_50pct,0.5,2.06120838,0.378,0.000569572250459736,0.8746,1.6235,1.4353,1.7688,1.1916,29.8,12.95,3.261,8.495
5C,port_angeles,small_office,wwr,wwr_70pct,0.7,2.06120838,0.378,0.000569572250459736,0.9358,1.8646,1.7462,2.1746,1.321,29.8,12.95,3.261,8.495
5C,port_angeles,small_office,wwr,wwr_90pct,0.9,2.06120838,0.378,0.000569572250459736,0.9884,2.0057,2.1143,2.3795,1.4079,29.8,12.95,3.261,8.495
5C,port_angeles,small_office,glazing,double_low_e,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,29.8,12.95,3.261,8.495
5C,port_angeles,small_office,infiltration,standard,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,29.8,12.95,3.261,8.495
5C,port_angeles,small_office,glazing,double_pane,0.2,3.0,0.7,0.000569572250459736,0.8411,1.3828,0.89,1.5857,1.0785,29.8,12.95,3.261,8.495
6A,rochester,small_office,wwr,wwr_20pct,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,41.59,17.16,14.529,10.656
6A,rochester,small_office,glazing,single_pane,0.2,5.8,0.86,0.000569572250459736,1.108,1.691,1.2919,1.5253,1.3688,41.59,17.16,14.529,10.656
6A,rochester,small_office,glazing,triple_low_e,0.2,0.85,0.2,0.000569572250459736,0.9379,0.8194,0.8396,0.8472,0.8766,41.59,17.16,14.529,10.656
6A,rochester,small_office,infiltration,leaky,0.2,2.06120838,0.378,0.00114,1.0711,0.9686,1.2666,0.9445,1.0186,41.59,17.16,14.529,10.656
6A,rochester,small_office,infiltration,tight,0.2,2.06120838,0.378,0.000285,0.9612,0.9834,0.8708,1.034,0.9722,41.59,17.16,14.529,10.656
6A,rochester,small_office,wwr,wwr_10pct,0.1,2.06120838,0.378,0.000569572250459736,0.9664,0.856,0.9325,0.8566,0.9096,41.59,17.16,14.529,10.656
6A,rochester,small_office,wwr,wwr_30pct,0.3,2.06120838,0.378,0.000569572250459736,1.032,1.294,1.0715,1.2603,1.1556,41.59,17.16,14.529,10.656
6A,rochester,small_office,wwr,wwr_50pct,0.5,2.06120838,0.378,0.000569572250459736,1.0936,1.7889,1.228,1.6602,1.3987,41.59,17.16,14.529,10.656
6A,rochester,small_office,wwr,wwr_70pct,0.7,2.06120838,0.378,0.000569572250459736,1.1516,2.0838,1.4011,2.0172,1.5491,41.59,17.16,14.529,10.656
6A,rochester,small_office,wwr,wwr_90pct,0.9,2.06120838,0.378,0.000569572250459736,1.206,2.253,1.6079,2.2378,1.6484,41.59,17.16,14.529,10.656
6A,rochester,small_office,glazing,double_low_e,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,41.59,17.16,14.529,10.656
6A,rochester,small_office,infiltration,standard,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,41.59,17.16,14.529,10.656
6A,rochester,small_office,glazing,double_pane,0.2,3.0,0.7,0.000569572250459736,0.9892,1.4897,0.9498,1.4354,1.2139,41.59,17.16,14.529,10.656
3C,san_diego,small_office,wwr,wwr_20pct,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,5.28,19.76,0.055,22.482
3C,san_diego,small_office,glazing,single_pane,0.2,5.8,0.86,0.000569572250459736,0.7278,1.4334,1.0436,1.4903,1.0214,5.28,19.76,0.055,22.482
3C,san_diego,small_office,glazing,triple_low_e,0.2,0.85,0.2,0.000569572250459736,1.0807,0.825,1.019,0.8562,0.9443,5.28,19.76,0.055,22.482
3C,san_diego,small_office,infiltration,leaky,0.2,2.06120838,0.378,0.00114,1.7502,0.989,1.7102,0.9685,1.3156,5.28,19.76,0.055,22.482
3C,san_diego,small_office,infiltration,tight,0.2,2.06120838,0.378,0.000285,0.7993,1.0102,0.7607,1.018,0.8986,5.28,19.76,0.055,22.482
3C,san_diego,small_office,wwr,wwr_10pct,0.1,2.06120838,0.378,0.000569572250459736,1.5555,0.8603,1.4065,0.8545,1.1568,5.28,19.76,0.055,22.482
3C,san_diego,small_office,wwr,wwr_30pct,0.3,2.06120838,0.378,0.000569572250459736,0.7521,1.1715,0.7778,1.2184,0.9387,5.28,19.76,0.055,22.482
3C,san_diego,small_office,wwr,wwr_50pct,0.5,2.06120838,0.378,0.000569572250459736,0.551,1.4367,0.6595,1.5752,0.8897,5.28,19.76,0.055,22.482
3C,san_diego,small_office,wwr,wwr_70pct,0.7,2.06120838,0.378,0.000569572250459736,0.5868,1.6697,0.7358,1.9031,0.9898,5.28,19.76,0.055,22.482
3C,san_diego,small_office,wwr,wwr_90pct,0.9,2.06120838,0.378,0.000569572250459736,0.714,1.784,1.0162,2.1157,1.1286,5.28,19.76,0.055,22.482
3C,san_diego,small_office,glazing,double_low_e,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,5.28,19.76,0.055,22.482
3C,san_diego,small_office,infiltration,standard,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,5.28,19.76,0.055,22.482
3C,san_diego,small_office,glazing,double_pane,0.2,3.0,0.7,0.000569572250459736,0.3906,1.2888,0.3768,1.4004,0.7095,5.28,19.76,0.055,22.482
4C,seattle,small_office,wwr,wwr_20pct,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,31.72,16.1,3.096,10.541
4C,seattle,small_office,glazing,single_pane,0.2,5.8,0.86,0.000569572250459736,1.0512,1.4583,1.4652,1.514,1.2382,31.72,16.1,3.096,10.541
4C,seattle,small_office,glazing,triple_low_e,0.2,0.85,0.2,0.000569572250459736,0.973,0.8227,0.7268,0.8676,0.8947,31.72,16.1,3.096,10.541
4C,seattle,small_office,infiltration,leaky,0.2,2.06120838,0.378,0.00114,1.0268,0.9838,1.2749,0.9186,1.0051,31.72,16.1,3.096,10.541
4C,seattle,small_office,infiltration,tight,0.2,2.06120838,0.378,0.000285,0.9833,1.0086,0.8715,1.0498,0.9959,31.72,16.1,3.096,10.541
4C,seattle,small_office,wwr,wwr_10pct,0.1,2.06120838,0.378,0.000569572250459736,0.9857,0.8575,0.8977,0.8547,0.9193,31.72,16.1,3.096,10.541
4C,seattle,small_office,wwr,wwr_30pct,0.3,2.06120838,0.378,0.000569572250459736,1.0103,1.2271,1.1149,1.2561,1.1134,31.72,16.1,3.096,10.541
4C,seattle,small_office,wwr,wwr_50pct,0.5,2.06120838,0.378,0.000569572250459736,1.0368,1.5262,1.3542,1.6507,1.258,31.72,16.1,3.096,10.541
4C,seattle,small_office,wwr,wwr_70pct,0.7,2.06120838,0.378,0.000569572250459736,1.059,1.7591,1.6047,1.9944,1.3648,31.72,16.1,3.096,10.541
4C,seattle,small_office,wwr,wwr_90pct,0.9,2.06120838,0.378,0.000569572250459736,1.0751,1.8788,1.897,2.1823,1.4212,31.72,16.1,3.096,10.541
4C,seattle,small_office,glazing,double_low_e,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,31.72,16.1,3.096,10.541
4C,seattle,small_office,infiltration,standard,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,31.72,16.1,3.096,10.541
4C,seattle,small_office,glazing,double_pane,0.2,3.0,0.7,0.000569572250459736,1.0081,1.3238,0.9245,1.4718,1.1552,31.72,16.1,3.096,10.541
2A,tampa,small_office,wwr,wwr_20pct,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,3.7,35.11,0.029,40.323
2A,tampa,small_office,glazing,single_pane,0.2,5.8,0.86,0.000569572250459736,0.9458,1.1303,1.3856,1.3364,1.0339,3.7,35.11,0.029,40.323
2A,tampa,small_office,glazing,triple_low_e,0.2,0.85,0.2,0.000569572250459736,0.8783,1.0322,0.9359,0.8873,0.9522,3.7,35.11,0.029,40.323
2A,tampa,small_office,infiltration,leaky,0.2,2.06120838,0.378,0.00114,1.346,1.092,1.5472,1.0003,1.2124,3.7,35.11,0.029,40.323
2A,tampa,small_office,infiltration,tight,0.2,2.06120838,0.378,0.000285,0.8241,0.9275,0.8087,0.9977,0.8743,3.7,35.11,0.029,40.323
2A,tampa,small_office,wwr,wwr_10pct,0.1,2.06120838,0.378,0.000569572250459736,1.0876,1.0204,1.1489,0.9029,1.0534,3.7,35.11,0.029,40.323
2A,tampa,small_office,wwr,wwr_30pct,0.3,2.06120838,0.378,0.000569572250459736,0.8904,0.9826,0.8711,1.1407,0.9354,3.7,35.11,0.029,40.323
2A,tampa,small_office,wwr,wwr_50pct,0.5,2.06120838,0.378,0.000569572250459736,0.7014,1.1344,0.8961,1.3712,0.892,3.7,35.11,0.029,40.323
2A,tampa,small_office,wwr,wwr_70pct,0.7,2.06120838,0.378,0.000569572250459736,0.8067,1.0584,1.1253,1.5825,0.924,3.7,35.11,0.029,40.323
2A,tampa,small_office,wwr,wwr_90pct,0.9,2.06120838,0.378,0.000569572250459736,1.077,1.0971,1.7286,1.7256,1.087,3.7,35.11,0.029,40.323
2A,tampa,small_office,glazing,double_low_e,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,3.7,35.11,0.029,40.323
2A,tampa,small_office,infiltration,standard,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,3.7,35.11,0.029,40.323
2A,tampa,small_office,glazing,double_pane,0.2,3.0,0.7,0.000569572250459736,0.5639,0.9957,0.5138,1.239,0.7493,3.7,35.11,0.029,40.323
2B,tucson,small_office,wwr,wwr_20pct,0.2,2.06120838,0.378,0.000569572250459736,1.0,1.0,1.0,1.0,1.0,4.16,30.58,0.039,38.987
